author,author_name
http://www.example.edu/research/author_2942661.0,R. Hegadi
http://www.example.edu/research/author_47658932.0,Yaeji Kim
http://www.example.edu/research/author_143975298.0,Gustavo A. Salazar
http://www.example.edu/research/author_3382158.0,Jens Trogh
http://www.example.edu/research/author_1751569.0,Samy Bengio
http://www.example.edu/research/author_83163597.0,Yanrui Bin
http://www.example.edu/research/author_145139947.0,M. Devin
http://www.example.edu/research/author_3110179.0,V. Guryev
http://www.example.edu/research/author_2830194.0,A. Hersey
http://www.example.edu/research/author_1441094178.0,Zach Edgerton
http://www.example.edu/research/author_1730023.0,B. L. Saux
http://www.example.edu/research/author_1984867.0,D. Fisk
http://www.example.edu/research/author_70985296.0,J. Wan
http://www.example.edu/research/author_49955399.0,Y. Bao
http://www.example.edu/research/author_2631417.0,S. Athey
http://www.example.edu/research/author_121592623.0,Joy Mundy
http://www.example.edu/research/author_39102205.0,Tianjun Xiao
http://www.example.edu/research/author_3375011.0,P. Busato
http://www.example.edu/research/author_1445301871.0,Thomas M. Vogl
http://www.example.edu/research/author_1776336.0,D. Natale
http://www.example.edu/research/author_1685102.0,F. Giannotti
http://www.example.edu/research/author_1491641853.0,Hartmut Schultze
http://www.example.edu/research/author_1587802648.0,Joseph Pallas
http://www.example.edu/research/author_49298244.0,Jilin Li
http://www.example.edu/research/author_12440182.0,V. Katikireddi
http://www.example.edu/research/author_2700929.0,A. Panchenko
http://www.example.edu/research/author_1937417.0,Donna M. McGarrell
http://www.example.edu/research/author_1693341.0,D. Pedreschi
http://www.example.edu/research/author_66969655.0,José Hernández Orallo
http://www.example.edu/research/author_2181966147.0,Abhishek V A
http://www.example.edu/research/author_3468172.0,Martin Engelcke
http://www.example.edu/research/author_2325322.0,Adriana Malheiro
http://www.example.edu/research/author_5227767.0,W. Huynh
http://www.example.edu/research/author_1399205325.0,Fernando Martínez-Plumed
http://www.example.edu/research/author_5386796.0,J. Stingone
http://www.example.edu/research/author_2363556.0,M. Iwamoto
http://www.example.edu/research/author_2080690.0,P. Tucker
http://www.example.edu/research/author_39843891.0,Daniel Rausch
http://www.example.edu/research/author_1380212948.0,Veith Roethlingshoefer
http://www.example.edu/research/author_23579626.0,Ira Gooding
http://www.example.edu/research/author_1699259.0,Hussein Mohsen
http://www.example.edu/research/author_4376295.0,A. Jarmusch
http://www.example.edu/research/author_2283938290.0,Nitin Naik
http://www.example.edu/research/author_1710994.0,Daniel P. Miranker
http://www.example.edu/research/author_3818521.0,Nicolas Casadei
http://www.example.edu/research/author_47647620.0,W. Edmunds
http://www.example.edu/research/author_3348955.0,Hyoseok Ryu
http://www.example.edu/research/author_1778364.0,G. Winsor
http://www.example.edu/research/author_1491611469.0,A. Somarakis
http://www.example.edu/research/author_12761970.0,A. Annoni
http://www.example.edu/research/author_15283050.0,J. Bowles
http://www.example.edu/research/author_145520115.0,M. Belkin
http://www.example.edu/research/author_48506828.0,Shriya Raj
http://www.example.edu/research/author_153244409.0,Henrique M. Dinis Santos
http://www.example.edu/research/author_5061428.0,Statistics
http://www.example.edu/research/author_2056417995.0,Kevin P. Murphy
http://www.example.edu/research/author_2066277988.0,T. Mitchell
http://www.example.edu/research/author_2063937685.0,Adela Barriuso
http://www.example.edu/research/author_51006560.0,Damian Szklarczyk
http://www.example.edu/research/author_79734689.0,B. Hickson
http://www.example.edu/research/author_2911330.0,B. Borah
http://www.example.edu/research/author_66716670.0,Tx
http://www.example.edu/research/author_3110049.0,V. Joardar
http://www.example.edu/research/author_2103259403.0,Wildlife
http://www.example.edu/research/author_2244740436.0,Norbert Gretz
http://www.example.edu/research/author_144164474.0,K. Keller
http://www.example.edu/research/author_21766681.0,Dasharathraj K. Shetty
http://www.example.edu/research/author_1701925.0,P. Nürnberg
http://www.example.edu/research/author_1742448.0,K. Bollacker
http://www.example.edu/research/author_2990264.0,Praveen K. Paritosh
http://www.example.edu/research/author_3040289.0,Saikat Mukherjee
http://www.example.edu/research/author_46429559.0,B. Robbertse
http://www.example.edu/research/author_144795713.0,D. Buckeridge
http://www.example.edu/research/author_3409891.0,Chan Yeong Kim
http://www.example.edu/research/author_1390170151.0,Mégane Bouchard
http://www.example.edu/research/author_37996742.0,Kathryn Funk
http://www.example.edu/research/author_66282382.0,Nashville
http://www.example.edu/research/author_144545434.0,J. Xia
http://www.example.edu/research/author_3217039.0,Yunqiang Zhu
http://www.example.edu/research/author_1412328163.0,Shaker El-Sappagh
http://www.example.edu/research/author_2075006091.0,Sc
http://www.example.edu/research/author_145298005.0,Catherine Blake
http://www.example.edu/research/author_152864672.0,C. Haas
http://www.example.edu/research/author_1721801.0,C. Fellbaum
http://www.example.edu/research/author_1783400.0,P. L. Combettes
http://www.example.edu/research/author_2013933.0,A. Aljaaf
http://www.example.edu/research/author_2149219760.0,Jaehoon Choi
http://www.example.edu/research/author_2105650948.0,Parth Shah
http://www.example.edu/research/author_3070293.0,Sebastian Bittel
http://www.example.edu/research/author_2059877618.0,Sarah E. Rodgers
http://www.example.edu/research/author_1405700087.0,Árpád Lajos
http://www.example.edu/research/author_2657155.0,Vincent Vanhoucke
http://www.example.edu/research/author_50596132.0,Washington
http://www.example.edu/research/author_46724030.0,Daniel Matthew Cer
http://www.example.edu/research/author_2288405978.0,Arnaud Tanguy
http://www.example.edu/research/author_153618022.0,Jeanne Moal
http://www.example.edu/research/author_145910366.0,J. J. Hooft
http://www.example.edu/research/author_33751657.0,Matthias Eisenmann
http://www.example.edu/research/author_2057749310.0,Gonzalo A. Ramos
http://www.example.edu/research/author_5315243.0,J. de Lorgeril
http://www.example.edu/research/author_2107886861.0,Sang-Cheol Park
http://www.example.edu/research/author_51170295.0,Xuran Pan
http://www.example.edu/research/author_3308747.0,Benli Chai
http://www.example.edu/research/author_5561234.0,L. Best
http://www.example.edu/research/author_3458479.0,Y. Balaji
http://www.example.edu/research/author_34230689.0,I. Gordon
http://www.example.edu/research/author_2815353.0,Ilias Lavidas
http://www.example.edu/research/author_2229811224.0,Hill Dp
http://www.example.edu/research/author_1751586.0,Kostas Daniilidis
http://www.example.edu/research/author_49481165.0,Kang Zhang
http://www.example.edu/research/author_3011964.0,H. Mühleisen
http://www.example.edu/research/author_1800422.0,Jianfeng Gao
http://www.example.edu/research/author_51906013.0,Cathrine F. Seidelin
http://www.example.edu/research/author_2108045950.0,Jinghui Zhang
http://www.example.edu/research/author_145511581.0,A. Willis
http://www.example.edu/research/author_145708428.0,D. Kutra
http://www.example.edu/research/author_2063775514.0,Ii Michael S Robeson
http://www.example.edu/research/author_145841365.0,Rekha Seshadri
http://www.example.edu/research/author_47330346.0,S. Rangwala
http://www.example.edu/research/author_3793520.0,J. Vamathevan
http://www.example.edu/research/author_3165065.0,Tamara Goldfarb
http://www.example.edu/research/author_4114666.0,S. Reinke
http://www.example.edu/research/author_47557914.0,Yuxin Chen
http://www.example.edu/research/author_1557275155.0,M. U. Sarwar
http://www.example.edu/research/author_145061660.0,R. Ley
http://www.example.edu/research/author_2103851.0,Pelin Yilmaz
http://www.example.edu/research/author_145780106.0,M. Schwab
http://www.example.edu/research/author_1491910676.0,Corey J. Nolet
http://www.example.edu/research/author_49934155.0,D. Broadhurst
http://www.example.edu/research/author_37272802.0,M. Othman
http://www.example.edu/research/author_2313947.0,L. Pritchard
http://www.example.edu/research/author_144226508.0,J. Korbel
http://www.example.edu/research/author_144383645.0,N. Heller
http://www.example.edu/research/author_2442390.0,F. Waldner
http://www.example.edu/research/author_30137838.0,M. Augustin
http://www.example.edu/research/author_93253225.0,E. Mathieu
http://www.example.edu/research/author_31733967.0,Manuel Bernal Llinares
http://www.example.edu/research/author_2055456335.0,Josh Andres
http://www.example.edu/research/author_4347079.0,A. Brejnrod
http://www.example.edu/research/author_1756353.0,Horst Samulowitz
http://www.example.edu/research/author_2118624194.0,Zhaoxi Ke
http://www.example.edu/research/author_2150913827.0,Nv
http://www.example.edu/research/author_1414068195.0,Arthur Delapalme
http://www.example.edu/research/author_3036330.0,Azat Badretdin
http://www.example.edu/research/author_2312376.0,Youssef Bassil
http://www.example.edu/research/author_2354728.0,A. Karpathy
http://www.example.edu/research/author_2035210.0,R. Raman
http://www.example.edu/research/author_2244114320.0,Pablo Tamayo
http://www.example.edu/research/author_1398712006.0,E. Gkrania-Klotsas
http://www.example.edu/research/author_48861660.0,H. Zou
http://www.example.edu/research/author_1700173.0,G. Blair
http://www.example.edu/research/author_145599558.0,M. Annavaram
http://www.example.edu/research/author_2553511.0,D. Collarana
http://www.example.edu/research/author_2113447583.0,Martin Fischer
http://www.example.edu/research/author_143690088.0,A. Aschenbrenner
http://www.example.edu/research/author_25636184.0,Gregor Wernet
http://www.example.edu/research/author_35381167.0,Nazanin Assempour
http://www.example.edu/research/author_2066406946.0,Michael Opitz
http://www.example.edu/research/author_3335364.0,Dzmitry Bahdanau
http://www.example.edu/research/author_2082443935.0,D. College
http://www.example.edu/research/author_46450678.0,Hsin-Yu Chang
http://www.example.edu/research/author_1743075.0,I. Măndoiu
http://www.example.edu/research/author_143724861.0,Daniel J. Hsu
http://www.example.edu/research/author_1456397570.0,I. Karsch-Mizrachi
http://www.example.edu/research/author_143794073.0,E. Audain
http://www.example.edu/research/author_48594758.0,Weihua Hu
http://www.example.edu/research/author_31725770.0,M. Rojas
http://www.example.edu/research/author_145073266.0,A. Melnik
http://www.example.edu/research/author_2150913617.0,Border Biomedical Research Center
http://www.example.edu/research/author_2404698.0,P. Turnbaugh
http://www.example.edu/research/author_2119112.0,D. Ziemek
http://www.example.edu/research/author_13585445.0,R. L. Jensen
http://www.example.edu/research/author_1927553.0,Justin D. Weisz
http://www.example.edu/research/author_1791680.0,Michael Y. Galperin
http://www.example.edu/research/author_50654620.0,O. Ermolaeva
http://www.example.edu/research/author_51309767.0,Madelon Hulsebos
http://www.example.edu/research/author_1978710.0,R. Mark
http://www.example.edu/research/author_2116698810.0,J. Morris
http://www.example.edu/research/author_144042306.0,R. Sayres
http://www.example.edu/research/author_1793304.0,M. Liebman
http://www.example.edu/research/author_2053253907.0,Lee
http://www.example.edu/research/author_16279061.0,A. Kalapara
http://www.example.edu/research/author_2086709953.0,Jennifer Vessio
http://www.example.edu/research/author_34936176.0,S. Cheran
http://www.example.edu/research/author_3157593.0,V. Vialard
http://www.example.edu/research/author_2150913371.0,Flathead Valley Community College
http://www.example.edu/research/author_143751119.0,Jitendra Malik
http://www.example.edu/research/author_145898058.0,Wil M.P. van der Aalst
http://www.example.edu/research/author_2288396727.0,Elodie Fleury
http://www.example.edu/research/author_2074101437.0,Tan
http://www.example.edu/research/author_1403004060.0,F. Yang-Turner
http://www.example.edu/research/author_1698239.0,L. Martens
http://www.example.edu/research/author_144658846.0,M. Arenas
http://www.example.edu/research/author_1688882.0,Yann LeCun
http://www.example.edu/research/author_2247411478.0,Carl E. Rasmussen
http://www.example.edu/research/author_35647882.0,Y. D. Feunang
http://www.example.edu/research/author_80025697.0,D. Roman
http://www.example.edu/research/author_21234404.0,Daniel Fasel
http://www.example.edu/research/author_144334554.0,J. Crowcroft
http://www.example.edu/research/author_1764265.0,Ebrahim (Abe) Kazemzadeh
http://www.example.edu/research/author_2118403946.0,Rui Zhang
http://www.example.edu/research/author_2058163.0,J. Sullivan
http://www.example.edu/research/author_1765022.0,M. Enzweiler
http://www.example.edu/research/author_2069668754.0,Ryan J. Farris
http://www.example.edu/research/author_1709674.0,Ivica Letunic
http://www.example.edu/research/author_40640671.0,Biology
http://www.example.edu/research/author_2716670.0,S. Sankaranarayanan
http://www.example.edu/research/author_3161629.0,N. Garcelon
http://www.example.edu/research/author_1490690684.0,Stephan Ursprung
http://www.example.edu/research/author_1773836.0,Payman Mohassel
http://www.example.edu/research/author_2248510675.0,J. Gross
http://www.example.edu/research/author_2144451890.0,Joseph Wilcox
http://www.example.edu/research/author_2258458990.0,Andreas Bohne-Lang
http://www.example.edu/research/author_79486219.0,Viatcheslav Khotomlianski
http://www.example.edu/research/author_6565832.0,A. Baidjoe
http://www.example.edu/research/author_2717814.0,Shubha Bansal
http://www.example.edu/research/author_2273184.0,Mishal N. Patel
http://www.example.edu/research/author_34877192.0,R. Zgheib
http://www.example.edu/research/author_2150913619.0,Universidad Ana G. M'endez
http://www.example.edu/research/author_1682415.0,B. Mitschang
http://www.example.edu/research/author_2716703.0,M. Wakeling
http://www.example.edu/research/author_1388063032.0,Kevin Innerebner
http://www.example.edu/research/author_31707454.0,M. Pfeffer
http://www.example.edu/research/author_2225948.0,D. Stekhoven
http://www.example.edu/research/author_48567420.0,X. Bai
http://www.example.edu/research/author_38653571.0,Shivani Tiwary
http://www.example.edu/research/author_2112864364.0,Laura E. Williams
http://www.example.edu/research/author_3280643.0,Eneida L. Hatcher
http://www.example.edu/research/author_3212908.0,Daniel L. Oberski
http://www.example.edu/research/author_1398914668.0,Mine Çetinkaya-Rundel
http://www.example.edu/research/author_6177275.0,I. Kurth
http://www.example.edu/research/author_1981539.0,Thomas Serre
http://www.example.edu/research/author_1963213.0,J. Altmüller
http://www.example.edu/research/author_1796918.0,E. Konukoglu
http://www.example.edu/research/author_49702692.0,S. Davidson
http://www.example.edu/research/author_2145739706.0,Jinghua Huang
http://www.example.edu/research/author_1681254.0,M. Reinders
http://www.example.edu/research/author_46847647.0,C. Robertson
http://www.example.edu/research/author_33791144.0,D. V. Carvalho
http://www.example.edu/research/author_1685538.0,Tamara L. Berg
http://www.example.edu/research/author_2337683.0,N. Beerenwinkel
http://www.example.edu/research/author_117723148.0,V. Devi
http://www.example.edu/research/author_2064754774.0,Hyeon-Nae Jeon
http://www.example.edu/research/author_2262107.0,Shaun M. Kandathil
http://www.example.edu/research/author_2146243452.0,Hong Zhang
http://www.example.edu/research/author_3290908.0,Bobby-Joe Breitkreutz
http://www.example.edu/research/author_34302129.0,Mario Lucic
http://www.example.edu/research/author_2424441.0,Andrew L. Ferguson
http://www.example.edu/research/author_1726428.0,N. Samatova
http://www.example.edu/research/author_2856607.0,Steve Yadlowsky
http://www.example.edu/research/author_1689049.0,Gift Nuka
http://www.example.edu/research/author_12765843.0,A. Kotliarov
http://www.example.edu/research/author_1403076106.0,Michelle Wilkerson
http://www.example.edu/research/author_6103924.0,A. Rivers
http://www.example.edu/research/author_48382660.0,J. Clements
http://www.example.edu/research/author_2924968.0,Ichsani Wheeler
http://www.example.edu/research/author_2679504.0,Shiyong Wang
http://www.example.edu/research/author_1409948739.0,Aneri Shah
http://www.example.edu/research/author_80146493.0,Dirk Hamelinck
http://www.example.edu/research/author_1994178.0,Qing-Wei Xu
http://www.example.edu/research/author_144958605.0,Jianqing Fan
http://www.example.edu/research/author_1401492455.0,J. Coulombe-Huntington
http://www.example.edu/research/author_7765742.0,Ravi Sarveswara
http://www.example.edu/research/author_1615829619.0,M. Marks
http://www.example.edu/research/author_144714669.0,Andrew Lee
http://www.example.edu/research/author_145115014.0,Corinna Cortes
http://www.example.edu/research/author_138078008.0,Luc de Raedt
http://www.example.edu/research/author_36347083.0,Andy Davis
http://www.example.edu/research/author_88742255.0,G. Gozaliasl
http://www.example.edu/research/author_3070250.0,Shweta Taneja
http://www.example.edu/research/author_2115952574.0,Julie Park
http://www.example.edu/research/author_144108902.0,Onur Kaya
http://www.example.edu/research/author_2182614.0,Jae-Hak Lee
http://www.example.edu/research/author_152457211.0,Y. Zha
http://www.example.edu/research/author_4673329.0,R. Eggo
http://www.example.edu/research/author_1851300.0,A. Pavlícek
http://www.example.edu/research/author_90135336.0,Anna-Lisa V. Nguyen
http://www.example.edu/research/author_1491577779.0,Carmine Ceraolo
http://www.example.edu/research/author_47773335.0,L. Petersson
http://www.example.edu/research/author_1679990966.0,A. Kisilenko
http://www.example.edu/research/author_48186677.0,Yuxiang Sun
http://www.example.edu/research/author_5460194.0,J. V. D. van der Hooft
http://www.example.edu/research/author_2149146608.0,Gang Li
http://www.example.edu/research/author_3221118.0,Yunkai Liu
http://www.example.edu/research/author_2150913481.0,Smithsonian Institute National Museum of Natural History
http://www.example.edu/research/author_2116415778.0,Bin Yu
http://www.example.edu/research/author_2101820.0,Peter A. Meric
http://www.example.edu/research/author_143719768.0,Felicity Allen
http://www.example.edu/research/author_2907098.0,Souhaila Bouatra
http://www.example.edu/research/author_2735174.0,M. Nowotka
http://www.example.edu/research/author_145818351.0,John P. Overington
http://www.example.edu/research/author_2113742783.0,Bing Xu
http://www.example.edu/research/author_3218646.0,Timmy Schweer
http://www.example.edu/research/author_153884534.0,Cun-Hui Zhang
http://www.example.edu/research/author_1806271.0,V. Pande
http://www.example.edu/research/author_2116084112.0,Xiaosong Huang
http://www.example.edu/research/author_145607066.0,J. Robins
http://www.example.edu/research/author_1573677884.0,Manaf Al-Okaily
http://www.example.edu/research/author_32063679.0,Jason R. Cantrell
http://www.example.edu/research/author_51357334.0,H. Holste
http://www.example.edu/research/author_1784721.0,A. Gosain
http://www.example.edu/research/author_144483472.0,A. Nijholt
http://www.example.edu/research/author_2070590037.0,O. Riess
http://www.example.edu/research/author_2030964.0,Cherkeng Heng
http://www.example.edu/research/author_145017151.0,In-So Kweon
http://www.example.edu/research/author_153203822.0,Shantanu Singh
http://www.example.edu/research/author_1777660.0,Naftali Tishby
http://www.example.edu/research/author_143674431.0,A. Mahfouz
http://www.example.edu/research/author_143836878.0,L. Kaiser
http://www.example.edu/research/author_143901037.0,J. Bian
http://www.example.edu/research/author_1500544912.0,Ciaran O'Reilly
http://www.example.edu/research/author_1764455.0,A. Gandomi
http://www.example.edu/research/author_2239081951.0,P. H. Noël
http://www.example.edu/research/author_3309511.0,Kelly M. McGarvey
http://www.example.edu/research/author_5440043.0,Baofeng Jia
http://www.example.edu/research/author_5929246.0,Aneesh S. Pappu
http://www.example.edu/research/author_119324613.0,T. Beck
http://www.example.edu/research/author_1402012502.0,Gabriel A. Al-Ghalith
http://www.example.edu/research/author_2070322438.0,R. L. Chisholm
http://www.example.edu/research/author_145209765.0,A. Sette
http://www.example.edu/research/author_14577774.0,Waleed Iqbal
http://www.example.edu/research/author_2150913611.0,Germantown
http://www.example.edu/research/author_2522842.0,Jeannette N. Chang
http://www.example.edu/research/author_7775158.0,Y. Lv
http://www.example.edu/research/author_31733281.0,Z. Xu
http://www.example.edu/research/author_1767678.0,Paul Flicek
http://www.example.edu/research/author_2247711425.0,Joanne E. Pollington
http://www.example.edu/research/author_46673132.0,P. Moraga
http://www.example.edu/research/author_1780381.0,Chunhua Shen
http://www.example.edu/research/author_1741582.0,S. Bocconi
http://www.example.edu/research/author_153555977.0,Milind Desai
http://www.example.edu/research/author_12589936.0,M. Mahbouba
http://www.example.edu/research/author_1681824.0,S. Schade
http://www.example.edu/research/author_2742415.0,Sandra Metzl
http://www.example.edu/research/author_152910425.0,M. Mary
http://www.example.edu/research/author_134251468.0,K. Jablonka
http://www.example.edu/research/author_10835407.0,A. Tanweer
http://www.example.edu/research/author_145762466.0,A. Korhonen
http://www.example.edu/research/author_2245544784.0,Helen P. Hazuda
http://www.example.edu/research/author_50683764.0,A. Cappuccio
http://www.example.edu/research/author_1398585056.0,D. Al-Jumeily
http://www.example.edu/research/author_3330861.0,F. Chitsaz
http://www.example.edu/research/author_2258458988.0,Stefan Küffer
http://www.example.edu/research/author_15291510.0,Joseph Mesterhazy
http://www.example.edu/research/author_35323115.0,A. Abdulazeez
http://www.example.edu/research/author_3479735.0,S. Mundodi
http://www.example.edu/research/author_47596988.0,Ekaterina Petrova
http://www.example.edu/research/author_2151486013.0,Shengbo Wang
http://www.example.edu/research/author_2527511.0,H. Cartwright
http://www.example.edu/research/author_2285778110.0,Christopher Sauvage
http://www.example.edu/research/author_2057278194.0,R. Paul
http://www.example.edu/research/author_145472146.0,M. Wagner
http://www.example.edu/research/author_1797488.0,C. Shriver
http://www.example.edu/research/author_1854385.0,Çaglar Gülçehre
http://www.example.edu/research/author_79670275.0,Elvira Narro Artigot
http://www.example.edu/research/author_144404758.0,A. P. Bento
http://www.example.edu/research/author_2066846163.0,Paul Czech
http://www.example.edu/research/author_2456852.0,Abdeltawab M. Hendawi
http://www.example.edu/research/author_2297068.0,G. Micklem
http://www.example.edu/research/author_1682407.0,K. Hose
http://www.example.edu/research/author_2209951631.0,Josh Lowe
http://www.example.edu/research/author_1961145.0,Bradley Voytek
http://www.example.edu/research/author_2072422622.0,Vladimir Ivanov
http://www.example.edu/research/author_1679990969.0,Tornike Davitashvili
http://www.example.edu/research/author_144585578.0,W. James Murdoch
http://www.example.edu/research/author_2146415566.0,Ling Yang
http://www.example.edu/research/author_2034349211.0,Abhishek Singh
http://www.example.edu/research/author_36526409.0,Joe G. Greener
http://www.example.edu/research/author_46599370.0,Di Li
http://www.example.edu/research/author_2027458.0,K. Bittinger
http://www.example.edu/research/author_6391996.0,Evan Bolyen
http://www.example.edu/research/author_49354160.0,Ming Liu
http://www.example.edu/research/author_33607208.0,Jihoon Son
http://www.example.edu/research/author_1854444354.0,Charlie Giattino
http://www.example.edu/research/author_1694621.0,Michael I. Jordan
http://www.example.edu/research/author_2150913747.0,Department of Math
http://www.example.edu/research/author_70664266.0,Spelman College
http://www.example.edu/research/author_34806122.0,Renata C. Geer
http://www.example.edu/research/author_1737249.0,Nihar B. Shah
http://www.example.edu/research/author_2061800818.0,Cecilia M. Aragon
http://www.example.edu/research/author_39117790.0,K. Durski
http://www.example.edu/research/author_2488686.0,A. Mchardy
http://www.example.edu/research/author_37417418.0,Fabian Kern
http://www.example.edu/research/author_145410401.0,P. Thomas
http://www.example.edu/research/author_1751019.0,Zhiding Yu
http://www.example.edu/research/author_9708087.0,E. Westman
http://www.example.edu/research/author_2066161618.0,Ny
http://www.example.edu/research/author_34432478.0,Mincheol Kim
http://www.example.edu/research/author_12815849.0,S. Ward
http://www.example.edu/research/author_48592354.0,D. Davies
http://www.example.edu/research/author_144194644.0,Kyong-Ho Lee
http://www.example.edu/research/author_133600931.0,Alan Graeff
http://www.example.edu/research/author_41018505.0,H. Faour
http://www.example.edu/research/author_38760573.0,Ser-Nam Lim
http://www.example.edu/research/author_8010984.0,J. Frye
http://www.example.edu/research/author_1679974988.0,Manuela Capek
http://www.example.edu/research/author_1685187.0,F. Hamprecht
http://www.example.edu/research/author_1722180.0,Ryan P. Adams
http://www.example.edu/research/author_47225423.0,S. Marsh
http://www.example.edu/research/author_84717638.0,Kestrel Gorlick
http://www.example.edu/research/author_2143529525.0,Kevin Y. H. Liang
http://www.example.edu/research/author_32163737.0,Benoit Steiner
http://www.example.edu/research/author_2069734184.0,Inkyu Shin
http://www.example.edu/research/author_46470189.0,A. Fayt
http://www.example.edu/research/author_14215968.0,Lingjing Jiang
http://www.example.edu/research/author_3052644.0,W. Kibbe
http://www.example.edu/research/author_34814856.0,R. Peng
http://www.example.edu/research/author_1388739874.0,Hiu-Ki Tran
http://www.example.edu/research/author_35243423.0,M. Perrot
http://www.example.edu/research/author_4836115.0,A. Mitani
http://www.example.edu/research/author_144332474.0,M. Becker
http://www.example.edu/research/author_1756344.0,T. Baltrušaitis
http://www.example.edu/research/author_1500736873.0,Dabin Jeong
http://www.example.edu/research/author_2693875.0,Wenguan Wang
http://www.example.edu/research/author_2186737813.0,Yong-xin Liu
http://www.example.edu/research/author_1614034792.0,Yang Liu
http://www.example.edu/research/author_2074778406.0,Va
http://www.example.edu/research/author_1686321.0,M. Zukowski
http://www.example.edu/research/author_47829712.0,Kemal Eren
http://www.example.edu/research/author_3605620.0,Biochemistry
http://www.example.edu/research/author_2258595344.0,Simon C. Potter
http://www.example.edu/research/author_6307534.0,J. Rideout
http://www.example.edu/research/author_145463079.0,A. Hussain
http://www.example.edu/research/author_10750188.0,A. Zasypkin
http://www.example.edu/research/author_1785006.0,C. Ferri
http://www.example.edu/research/author_1401525860.0,J. Weir-McCall
http://www.example.edu/research/author_118034605.0,Carl Leubsdorf
http://www.example.edu/research/author_1770886.0,I. Brilakis
http://www.example.edu/research/author_51230514.0,U. Tariq
http://www.example.edu/research/author_46216076.0,Bradley C. Boehmke
http://www.example.edu/research/author_2286796666.0,Abdelatif Medouri
http://www.example.edu/research/author_4565995.0,Kashif Rasul
http://www.example.edu/research/author_3201660.0,D. Moshou
http://www.example.edu/research/author_2078196952.0,Ayya Alieva
http://www.example.edu/research/author_4019733.0,D. Petráš
http://www.example.edu/research/author_3316722.0,Tolou Shadbahr
http://www.example.edu/research/author_2055466552.0,Joshua Patterson
http://www.example.edu/research/author_146560965.0,David Vázquez
http://www.example.edu/research/author_38816202.0,M. Bulut
http://www.example.edu/research/author_145150727.0,H. Mi
http://www.example.edu/research/author_144152606.0,Hossein Hassani
http://www.example.edu/research/author_2209951543.0,Kangyu Ji
http://www.example.edu/research/author_98367724.0,V. V. Oreshko
http://www.example.edu/research/author_2107517217.0,C. T. Brown
http://www.example.edu/research/author_1781989.0,L. Kvecher
http://www.example.edu/research/author_6664655.0,R. Bals
http://www.example.edu/research/author_2144035454.0,Li Shen
http://www.example.edu/research/author_2146285954.0,Haiyang Huang
http://www.example.edu/research/author_32381467.0,C. Duvallet
http://www.example.edu/research/author_3291146.0,Shantao Li
http://www.example.edu/research/author_150247497.0,N. Mishra
http://www.example.edu/research/author_3209136.0,Damiano Piovesan
http://www.example.edu/research/author_2865389.0,A. Murzin
http://www.example.edu/research/author_2212196329.0,Jingjing Tang
http://www.example.edu/research/author_3493805.0,Erwin Ardianto Halim
http://www.example.edu/research/author_39986707.0,C. H. Lin
http://www.example.edu/research/author_2068671667.0,Shannon E. Ellis
http://www.example.edu/research/author_1679110.0,Marie-Aude Aufaure
http://www.example.edu/research/author_83723747.0,Vasuki Palanigobu
http://www.example.edu/research/author_3212089.0,Jessica Schrouff
http://www.example.edu/research/author_2036336.0,P. Foltz
http://www.example.edu/research/author_35647880.0,Q. Dou
http://www.example.edu/research/author_3399181.0,N. Killoran
http://www.example.edu/research/author_2719632.0,Michael Kholodov
http://www.example.edu/research/author_143724980.0,James A. Overton
http://www.example.edu/research/author_2240453062.0,Alex Bateman
http://www.example.edu/research/author_3698192.0,Jaime S. Cardoso
http://www.example.edu/research/author_35603595.0,Elvis J. Lo
http://www.example.edu/research/author_2192840743.0,M. Cerezo
http://www.example.edu/research/author_2056946923.0,Joshua Dean
http://www.example.edu/research/author_145001528.0,J. Bock
http://www.example.edu/research/author_51903792.0,Pierangela Bruno
http://www.example.edu/research/author_8619885.0,B. Kattman
http://www.example.edu/research/author_26351048.0,Andres Milioto
http://www.example.edu/research/author_20154699.0,D. Murray
http://www.example.edu/research/author_5228558.0,Jinna Choi
http://www.example.edu/research/author_3253916.0,Ashish Thusoo
http://www.example.edu/research/author_2156641189.0,Bowen Liu
http://www.example.edu/research/author_9691651.0,A. Raphenya
http://www.example.edu/research/author_2259683.0,E. Duflo
http://www.example.edu/research/author_40527594.0,Lukasz Kaiser
http://www.example.edu/research/author_144990375.0,L. Lau
http://www.example.edu/research/author_144579085.0,G. Maxwell
http://www.example.edu/research/author_153024876.0,J. P. Lewis
http://www.example.edu/research/author_145085305.0,James Y. Zou
http://www.example.edu/research/author_1717018.0,M. Gerstein
http://www.example.edu/research/author_121992190.0,K. Watson
http://www.example.edu/research/author_67002876.0,Atlanta
http://www.example.edu/research/author_1708103.0,U. Köthe
http://www.example.edu/research/author_1728602.0,S. Dumais
http://www.example.edu/research/author_144518215.0,Amy X. Zhang
http://www.example.edu/research/author_35321901.0,Mortadha M. Hamad
http://www.example.edu/research/author_1700974.0,Barak A. Pearlmutter
http://www.example.edu/research/author_9424331.0,P. D. Causmaecker
http://www.example.edu/research/author_36814983.0,Biren M. Dave
http://www.example.edu/research/author_144720379.0,Alexandre Passos
http://www.example.edu/research/author_2495509.0,I. Sillitoe
http://www.example.edu/research/author_2192200.0,Zhourong Chen
http://www.example.edu/research/author_88886095.0,J. Muller
